ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920680.BJ,*ST广道,20250912,11.18,11.22,9.51,9.52,11.14,-1.62,154387.73,157391.013,32.9232,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250911,9.62,12.5,9.62,11.14,10.66,0.48,231224.01,262391.552,49.3085,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250827,8.05,10.66,7.79,10.66,8.2,2.46,235537.28,226150.212,50.2283,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250826,7.62,8.5,7.25,8.2,7.68,0.52,134472.33,106516.23,28.6762,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250825,7.74,7.97,7.52,7.68,8.07,-0.39,90980.88,69631.248,19.4017,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250822,7.8,8.66,7.62,8.07,7.84,0.23,103419.74,86015.507,22.0542,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250821,8.26,8.27,7.55,7.84,8.23,-0.39,82501.06,64753.155,17.5933,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250820,8.48,8.64,8.18,8.23,8.41,-0.18,65522.23,54778.355,13.9726,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250819,8.72,8.72,8.34,8.41,8.71,-0.3,71374.07,60390.657,15.2205,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250818,8.3,8.73,8.23,8.71,8.8,-0.09,110570.5,93889.415,23.5791,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250815,9.0,9.5,8.62,8.8,8.9,-0.1,98649.76,88851.587,21.037,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250814,9.4,9.48,8.85,8.9,9.5,-0.6,80720.68,73381.374,17.2137,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250813,9.25,9.95,8.78,9.5,9.5,0.0,124597.8,115389.124,26.5705,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250812,8.66,9.82,8.62,9.5,8.62,0.88,157194.83,147081.992,33.5218,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250811,9.43,9.59,8.38,8.62,9.4,-0.78,127871.39,111209.466,27.2686,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250808,9.65,10.64,9.27,9.4,9.98,-0.58,118790.45,116763.259,25.332,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250807,10.6,11.1,9.61,9.98,10.8,-0.82,120204.66,122876.137,25.6336,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250806,9.5,11.33,8.83,10.8,9.8,1.0,170616.93,177825.445,36.384,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250805,11.89,12.3,9.36,9.8,11.88,-2.08,167370.36,177637.521,35.6917,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250804,12.0,13.5,11.57,11.88,12.1,-0.22,157612.17,195245.67,33.6108,4689.3344,深圳,软件服务,北交所
920680.BJ,*ST广道,20250801,11.0,14.72,10.78,12.1,12.24,-0.14,230863.17,294424.469,49.2315,4689.3344,深圳,软件服务,北交所
