ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920689.BJ,克莱特,20251201,30.09,31.59,30.09,31.26,30.25,1.01,10888.39,33710.295,2.8706,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251128,30.7,30.7,29.9,30.25,30.39,-0.14,8202.74,24810.194,2.1626,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251127,31.33,31.34,30.36,30.39,31.44,-1.05,10921.49,33675.643,2.8793,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251126,31.93,31.93,31.27,31.44,31.5,-0.06,7818.48,24632.952,2.0613,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251125,31.79,31.94,30.0,31.5,31.34,0.16,8989.84,28381.974,2.3701,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251124,31.16,31.54,30.79,31.34,31.2,0.14,8355.64,26069.958,2.2029,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251121,32.36,32.64,31.13,31.2,32.53,-1.33,12074.83,38125.861,3.1834,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251120,33.39,33.71,32.4,32.53,33.26,-0.73,7995.72,26295.601,2.108,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251119,34.14,34.15,32.91,33.26,33.87,-0.61,10642.72,35469.336,2.8058,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251118,34.8,34.8,33.8,33.87,34.8,-0.93,11456.48,39090.083,3.0204,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251117,35.11,35.34,34.53,34.8,34.96,-0.16,8560.16,29831.123,2.2568,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251114,35.37,35.73,34.92,34.96,35.56,-0.6,9363.95,33034.182,2.4687,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251113,35.44,35.88,35.4,35.56,35.49,0.07,9779.29,34846.531,2.5782,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251112,35.95,36.44,35.38,35.49,36.05,-0.56,14041.04,50374.388,3.7018,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251111,35.7,36.23,35.61,36.05,35.87,0.18,12114.24,43462.077,3.1938,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251110,36.6,37.1,35.8,35.87,37.1,-1.23,22235.94,80115.093,5.8623,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251107,37.33,38.98,36.79,37.1,38.91,-1.81,40886.48,153583.485,10.7793,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251106,35.99,41.0,35.75,38.91,36.08,2.83,66677.46,259635.233,17.5788,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251105,35.07,36.58,35.05,36.08,35.6,0.48,13352.66,47916.289,3.5203,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251104,36.93,36.93,35.21,35.6,37.35,-1.75,21419.81,76759.926,5.6471,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251103,38.0,38.33,37.21,37.35,37.44,-0.09,14400.95,54221.267,3.7967,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251031,37.61,38.16,36.81,37.44,37.61,-0.17,18893.97,70970.412,4.9812,3793.0617,山东,专用机械,北交所
920689.BJ,克莱特,20251030,37.88,39.17,37.11,37.61,38.09,-0.48,30045.48,115319.753,7.9212,3793.0617,山东,专用机械,北交所
