ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920924.BJ,广脉科技,20251201,20.41,21.12,20.16,21.01,20.32,0.69,18106.26,37561.164,2.8099,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251128,20.35,20.57,20.1,20.32,20.35,-0.03,7444.29,15082.255,1.1553,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251127,20.67,20.67,20.2,20.35,20.46,-0.11,8133.51,16578.919,1.2623,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251126,20.7,20.87,20.27,20.46,20.7,-0.24,13672.33,28064.353,2.1218,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251125,20.69,21.0,20.6,20.7,20.69,0.01,12160.96,25339.64,1.8873,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251124,20.29,20.79,20.25,20.69,20.28,0.41,13274.53,27249.653,2.0601,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251121,21.41,21.53,20.24,20.28,21.62,-1.34,19725.8,40791.863,3.0613,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251120,21.58,22.1,21.03,21.62,21.46,0.16,19868.57,42724.687,3.0834,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251119,22.03,22.12,21.3,21.46,22.05,-0.59,13482.89,29195.552,2.0924,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251118,22.31,22.5,21.93,22.05,22.3,-0.25,16233.78,35965.358,2.5193,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251117,22.51,22.66,22.06,22.3,22.45,-0.15,10052.73,22441.896,1.5601,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251114,22.88,22.92,22.45,22.45,23.15,-0.7,12861.98,29157.976,1.9961,6443.6522,浙江,通信设备,北交所
920924.BJ,广脉科技,20251113,22.86,23.19,22.53,23.15,22.79,0.36,18372.25,42041.899,2.8475,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251112,22.7,22.95,22.51,22.79,22.7,0.09,12272.22,27865.516,1.9021,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251111,22.62,22.99,22.58,22.7,22.62,0.08,8844.79,20147.627,1.3709,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251110,23.26,23.26,22.58,22.62,23.18,-0.56,13216.66,30114.156,2.0484,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251107,23.05,23.26,22.97,23.18,23.18,0.0,8799.15,20315.497,1.3638,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251106,23.58,23.58,23.05,23.18,23.44,-0.26,11157.68,25905.858,1.7293,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251105,23.12,23.78,23.12,23.44,23.45,-0.01,10232.68,23987.952,1.586,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251104,23.99,24.09,23.21,23.45,24.0,-0.55,13938.54,32787.772,2.1603,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251103,24.66,24.66,23.85,24.0,24.24,-0.24,20338.84,49062.841,3.1523,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251031,23.95,24.6,23.52,24.24,23.81,0.43,24003.26,58128.818,3.7203,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251030,24.14,25.1,23.71,23.81,24.03,-0.22,41676.22,102566.741,6.4594,6452.0365,浙江,通信设备,北交所
920924.BJ,广脉科技,20251029,23.14,24.1,22.5,24.03,23.26,0.77,34838.44,80957.685,5.636,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251028,24.01,24.01,23.16,23.26,23.71,-0.45,14938.44,34982.505,2.4167,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251027,24.2,24.2,23.64,23.71,23.87,-0.16,10667.29,25426.833,1.7257,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251024,23.95,24.11,23.72,23.87,23.72,0.15,12663.62,30234.623,2.0487,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251023,24.1,24.1,23.25,23.72,23.97,-0.25,11449.41,27002.096,1.8522,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251022,23.6,24.27,23.32,23.97,23.66,0.31,19193.48,45937.066,3.1051,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251021,23.3,23.66,23.14,23.66,23.14,0.52,18146.71,42475.429,2.9357,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251020,23.5,23.69,23.03,23.14,23.32,-0.18,9214.95,21482.458,1.4908,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251017,24.18,24.58,23.03,23.32,24.26,-0.94,10969.14,26215.726,1.7745,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251016,24.55,24.79,24.04,24.26,24.39,-0.13,13412.29,32696.399,2.1698,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251015,24.0,24.47,23.82,24.39,24.06,0.33,8097.47,19647.944,1.31,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251014,24.4,24.71,24.06,24.06,24.08,-0.02,10676.29,26001.071,1.7272,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251013,23.38,24.66,23.01,24.08,24.63,-0.55,12973.12,31167.247,2.0987,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251010,24.58,24.99,24.42,24.63,24.51,0.12,9926.26,24509.108,1.6058,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20251009,25.14,25.2,24.11,24.51,24.9,-0.39,15172.97,37190.674,2.4546,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20250930,25.22,25.58,24.79,24.9,25.18,-0.28,16112.65,40412.03,2.6066,6181.366,浙江,通信设备,北交所
920924.BJ,广脉科技,20250929,25.49,25.69,24.89,25.18,25.6,-0.42,19983.89,50258.691,3.2329,6181.366,浙江,通信设备,北交所
